id,publication_id,edition_id,title,author_creator,date_period,year,place_of_publishing,publisher,language,subject_keywords,url_original_object
383957,415620,383957,"Երկերի ժողովածու, հատոր 6","Չարենց, Եղիշե",1967.0,1967.0,Երևան,ՀՍՍՀ ԳԱԱ հրատ.,hy,Հայ գրականություն Երկերի ժողովածու,https://arar.sci.am/dlibra/publication/415620/edition/383957
387758,419705,387758,"Երկերի լիակատար ժողովածու, 1","Նալբանդյան, Միքայել",1945.0,1945.0,Երևան,Հայկական ՍՍՌ ԳԱ հրատ.,hy,Գրականություն,https://arar.sci.am/dlibra/publication/419705/edition/387758
375927,406675,375927,"Երկերի լիակատար ժողովածու, 2","Նալբանդյան, Միքայել",1947.0,1947.0,Երևան,Հայկական ՍՍՌ ԳԱ հրատ.,hy,Գրականություն,https://arar.sci.am/dlibra/publication/406675/edition/375927
375928,406676,375928,"Երկերի լիակատար ժողովածու, 3","Նալբանդյան, Միքայել",1940.0,1940.0,Յերևան,Արմֆան հրատ.,hy,Գրականություն,https://arar.sci.am/dlibra/publication/406676/edition/375928
360316,389567,360316,"Երկերի լիակատար ժողովածու, 4","Նալբանդյան, Միքայել",1949.0,1949.0,Երևան,Հայկական ՍՍՌ ԳԱ հրատ.,hy,Գրականություն,https://arar.sci.am/dlibra/publication/389567/edition/360316
392543,425156,392543,"Երկերի լիակատար ժողովածու, Հատոր 1","Սունդուկյան, Գաբրիել",1951.0,1951.0,Երևան,ՀՍՍՌ ԳԱ հրատ.,hy,Հայ գրականություն Երկերի ժողովածու,https://arar.sci.am/dlibra/publication/425156/edition/392543
376272,407144,376272,Էջեր հայ միջնադարյան գեղարվեստական արձակից,,1957.0,1957.0,Երևան,ՀՍՍՌ ԳԱ հրատ.,hy,Հայ գրականագիտություն,https://arar.sci.am/dlibra/publication/407144/edition/376272
399608,432739,399608,Ընդհանուր ակնարկ մը բանահյուսության վրա,"Շանթ, Լևոն",2013.0,2013.0,,ՀՀ ԳԱԱ «Գիտություն» հրատ.,hy,Հայ գրականություն Երկերի ժողովածու,https://arar.sci.am/dlibra/publication/432739/edition/399608
402295,434624,402295,Ընկերաբանական և գիտական աշխատություններ,"Շանթ, Լևոն",2016.0,2016.0,Երևան,ՀՀ ԳԱԱ «Գիտություն» հրատ.,hy,Հայ գրականություն Երկերի ժողովածու,https://arar.sci.am/dlibra/publication/434624/edition/402295
375218,406227,375218,Ընտիր երկեր,"Նալբանդյան, Միքայել",1953.0,1953.0,Երևան,ՀՍՍՌ ԳԱ հրատ.,hy,Հայ գրականություն,https://arar.sci.am/dlibra/publication/406227/edition/375218
401173,434116,401173,Թումանյան,"Ջրբաշյան, Էդվարդ",1988.0,1988.0,Երևան,ՀՍՍՀ ԳԱ հրատ.,hy,Հայ գրականագիտություն Հովհաննես Թումանյան,https://arar.sci.am/dlibra/publication/434116/edition/401173
422999,455705,422999,Թումանյանը և հայ գրականության ավանդույթները,"Ջրբաշյան, Էդվարդ Մկրտչի",1994.0,1994.0,Երևան,ՀՀ ԳԱԱ «Գիտություն» հրատ․,hy,Հայ գրականագիտություն Հովհաննես Թումանյան,https://arar.sci.am/dlibra/publication/455705/edition/422999
408243,442257,408243,Թումանյանը և հայ գրողների կովկասյան ընկերությունը,"Հովհաննիսյան, Սուսաննա",2007.0,2007.0,Երևան,ՀՀ ԳԱԱ «Գիտություն» հրատ.,hy,Հայ գրականություն Հովհաննես Թումանյան,https://arar.sci.am/dlibra/publication/442257/edition/408243
378252,409346,378252,Թումանյանը ժամանակակիցների հուշերում,,1969.0,1969.0,Երևան,ՀՍՍՀ ԳԱ հրատ.,hy,Հայ գրականագիտություն Հովհաննես Թումանյան Հուշեր,https://arar.sci.am/dlibra/publication/409346/edition/378252
418548,450931,418548,"Թումանյանը ժամանակակիցների հուշերում, Հատոր I",,2019.0,2019.0,Երևան,ՀՍՍՀ ԳԱ հրատ․,hy,Հայ գրողների կյանքն ու գործունեությունը Հուշագրություն,https://arar.sci.am/dlibra/publication/450931/edition/418548
408752,442817,408752,"Թումանյանը ժամանակակիցների հուշերում, Հատոր II",,2020.0,2020.0,Երևան,Հովհաննես Թումանյանի տուն թանգարան,hy,Հայ գրողների կյանքն ու գործունեությունը Հուշագրություն,https://arar.sci.am/dlibra/publication/442817/edition/408752
395027,426922,395027,Թումանյանի գրական ժառանգությունը,"Ջրբաշյան, Էդվարդ",2000.0,2000.0,Երևան,ՀՀ ԳԱԱ «Գիտություն» հրատ.,hy,Հովհաննես Թումանյան Հայ գրողներ Հայ գրականագիտություն,https://arar.sci.am/dlibra/publication/426922/edition/395027
390060,422652,390060,Թումանյանի ստեղծագործական լաբորատորիան,"Ավետիսյան, Զավեն",1973.0,1973.0,Երևան,Հայկական ՍՍՀ ԳԱ հրատ.,hy,Հովհաննես Թումանյան Հայ գրողների կյանքն ու գործունեությունը Հայ գրականագիտություն Հայ անվանի գրողներ,https://arar.sci.am/dlibra/publication/422652/edition/390060
376335,407205,376335,Ժամանակակից գրականության հարցեր,,1963.0,1963.0,Երևան,ՀՍՍՌ ԳԱ հրատ.,hy,Հայ գրականագիտություն,https://arar.sci.am/dlibra/publication/407205/edition/376335
399482,432570,399482,Ժամանակակից հայ արձակը,,1981.0,1981.0,Երևան,Հայկական ՍՍՀ ԳԱ հրատ․,hy,Հայ գրականագիտություն,https://arar.sci.am/dlibra/publication/432570/edition/399482
391287,423773,391287,Ժամանակակից սովետահայ վեպը,"Ղուկասյան, Զ․",1964.0,1964.0,Երևան,ՀՍՍՌ ԳԱ հրատ.,hy,Հայ գրականագիտություն,https://arar.sci.am/dlibra/publication/423773/edition/391287
376306,407164,376306,Ժողովուրդների բարեկամության արտացոլումը սովետահայ գրականության մեջ,"Մանուկյան, Ս․",1956.0,1956.0,Երևան,ՀՍՍՌ ԳԱ հրատ.,hy,Հայ գրականագիտություն,https://arar.sci.am/dlibra/publication/407164/edition/376306
408219,442242,408219,Իլյա Էրենբուրգի թիֆլիսյան օրերը,"Զաքարյան, Անուշավան",2012.0,2012.0,Երևան,Հեղ. հրատ.,hy; ru,Ռուս գրողների կյանքն ու գործունեությունը Իլյա Էրենբուրգ,https://arar.sci.am/dlibra/publication/442242/edition/408219
391305,423778,391305,Իսահակյանը և ժողովրդական էպոսը,"Աբեղյան, Հասմիկ",1975.0,1975.0,Երևան,ՀՍՍՀ ԳԱ հրատ.,hy,Հայ գրականագիտություն Հայ անվանի գրողներ Ավետիք Իսահակյան,https://arar.sci.am/dlibra/publication/423778/edition/391305
421814,454250,421814,Լեհահայության մշակութային կյանքը և գրականությունը XIV-XIX դարերում,"Բարսեղյան, Բելլա",1992.0,1992.0,Երևան,Հայաստանի ԳԱ հրատ.,hy,Հայ գաղթօջախներ Լեհաստան Մշակութային կյանք Հայ գրականություն,https://arar.sci.am/dlibra/publication/454250/edition/421814
374262,405395,374262,Լենինը հայ ֆոլկլորի մեջ,,1936.0,1936.0,Յերևան,Պետական հրատարակչություն,hy,Կուսակցական գործիչներ Հայ բանահյուսություն,https://arar.sci.am/dlibra/publication/405395/edition/374262
376390,407249,376390,Լեոյի գեղարվեստական ստեղծագործությունը,"Օհանյան, Ա. Կ.",1969.0,1969.0,Երևան,ՀՍՍՀ ԳԱ հրատ.,,"Լեո, 1860-1932 Հայ գրականագիտություն Մենագրություն Հայ գրողների կյանքն ու գործունեությունը",https://arar.sci.am/dlibra/publication/407249/edition/376390
376382,407241,376382,Լերմոնտովը և հայ մշակույթը,"Դանիելյան, Ս․",1960.0,1960.0,Երևան,ՀՍՍՌ ԳԱ հրատ.,hy,Հայ գրականագիտություն,https://arar.sci.am/dlibra/publication/407241/edition/376382
